cen_tract,id,longitude,latitude,prem,t_ded,tcov,value
34029980000,497368,-74.1,39.9,696,2,200,250
34029980000,497590,-74.1,39.9,571,2,250,300
34029980000,497641,-74.1,39.8,404,2,250,460
34029980000,497720,-74.1,39.9,281,2,250,350
34029980000,497736,-74.1,39.9,626,1.25,250,300
34029980000,497740,-74.1,39.9,602,2,250,400
34029980000,497756,-74.1,39.9,477,1.25,250,250
34029980000,497842,-74.1,39.9,3500,5,250,250
34029980000,497967,-74.1,39.9,748,1.25,250,250
34029980000,498040,-74.1,39.9,248,4,245,250
34029980000,498119,-74.1,39.9,541,1.25,100,100
34029980000,498141,-74.1,39.9,1204,2,250,150
34029980000,498276,-74.1,39.9,3520,5,250,500
34029980000,498357,-74.1,39.9,262,1.25,231.3,231.3
34029980000,498419,-74.1,39.9,341,1.25,240,236
34029980000,498503,-74.1,39.9,1771,5,250,250
34029980000,498580,-74.1,39.9,641,2,250,315
34029980000,498593,-74.1,39.9,1435,2,175,175
34029980000,498636,-74.1,39.9,257,2,250,350
34029980000,498741,-74.1,39.9,266,1.25,250,450
34029980000,498763,-74.1,39.9,469,1.25,250,250
34029980000,498948,-74.1,39.9,1302,2,157.2,98
34029980000,498983,-74.1,39.9,237,1.25,250,400
34029980000,499106,-74.1,39.9,549,2,250,311
34029980000,499116,-74.1,39.9,233,1.5,250,350
34029980000,499209,-74.1,39.9,189,5,250,250
34029980000,499303,-74.1,39.9,380,1.25,250,250
34029980000,499309,-74.1,39.9,498,1.25,250,275
34029980000,499453,-74.1,39.9,386,1.25,250,250
34029980000,499573,-74.1,39.9,404,2,250,250
34029980000,499864,-74.1,39.9,177,5,185,450
34029980000,499890,-74.1,39.9,594,2,59,175
34029980000,499918,-74.1,39.9,225,2,250,115
34029980000,499967,-74.1,39.9,527,1.25,179,179
34029980000,500035,-74.1,39.9,444,5,250,400
34029980000,500276,-74.1,39.8,516,1.25,250,350
34029980000,500401,-74.1,39.9,689,1.25,250,300
34029980000,500416,-74.1,39.9,296,1.25,250,520
34029980000,500426,-74.1,39.9,500,1.25,202,200
34029980000,500647,-74.1,39.9,222,1.25,180,180
34029980000,500669,-74.1,39.9,1870,3,250,415
34029980000,500686,-74.1,39.9,627,1.25,250,279
34029980000,500710,-74.1,39.9,262,1.5,250,250
34029980000,711475,-74.1,39.9,1277,2,125,125
34029980000,712405,-74.1,39.9,359,1.25,250,440
34029980000,713083,-74.1,39.9,522,2,80,80
34029980000,713594,-74.1,39.9,231,1.25,200,230
34029980000,715141,-74.1,39.9,257,2,250,250
34029980000,776321,-74.1,39.9,309,1.25,185,185
34029980000,777239,-74.1,39.9,2315,2,250,325
34029980000,790498,-74.1,39.9,820,1.5,250,250
34029980000,836710,-74.1,39.9,1254,5,150,100
34029980000,845919,-74.1,39.9,547,2,250,325
34029980000,866086,-74.1,39.9,990,2,250,262.9
34029980000,943649,-74.1,39.9,1628,5,200,200
34029980000,945296,-74.1,39.9,1388,2,130,130
34029980000,945490,-74.1,39.9,278,2,250,250
34029980000,946133,-74.1,39.9,2210,5,250,286
34029980000,946583,-74.1,39.9,386,2,141,141
34029980000,960269,-74.1,39.9,1296,2,170.2,608
34029980000,960467,-74.1,39.9,417,1.5,250,500
34029980000,960759,-74.1,39.9,630,1.25,250,275
34029980000,1013668,-74.1,39.9,253,2,250,250
34029980000,1013681,-74.1,39.9,237,1.25,250,300
34029980000,1013688,-74.1,39.9,566,2,250,300
34029980000,1013714,-74.1,39.9,313,2,250,250
34029980000,1013724,-74.1,39.9,188,2,80,100
34029980000,1013742,-74.1,39.9,253,2,250,250
34029980000,1013757,-74.1,39.9,949,5,145,150
34029980000,1013764,-74.1,39.9,2141,5,100,229
34029980000,1013770,-74.1,39.9,1804,2,200,200
34029980000,1013783,-74.1,39.9,695,1.25,250,382
34029980000,1013795,-74.1,39.9,2096,2,250,330
34029980000,1013796,-74.1,39.9,585,2,250,252
34029980000,1013852,-74.1,39.9,1755,2,132,375
34029980000,1013925,-74.1,39.9,771,5,105,300
34029980000,1013927,-74.1,39.9,189,5,250,350
34029980000,1013931,-74.1,39.9,525,1.25,250,350
34029980000,1013936,-74.1,39.9,309,1.5,250,236
34029980000,1013938,-74.1,39.9,1055,5,100,250
34029980000,1013943,-74.1,39.9,511,2,250,350
34029980000,1024903,-74.1,39.9,292,5,250,300
34029980000,1027666,-74.1,39.9,1323,2,125,125
34029980000,1229740,-74.1,39.9,626,1.25,250,400
34029980000,1232942,-74.1,39.9,475,1.25,250,262.5
34029980000,1232987,-74.1,39.9,698,2,250,250
34029980000,1234852,-74.1,39.9,398,5,250,376
34029980000,1235966,-74.1,39.9,400,2,250,250
34029980000,1236715,-74.1,39.9,559,2,250,350
34031216702,1234483,-74.3,41.1,1398,5,150,300
34031256804,118181,-74.4,41.1,2620,2,250,213
34031256804,496818,-74.4,41.1,685,2,250,250
34031256804,500665,-74.4,41.1,508,2,143,150
34031256804,866653,-74.4,41.1,1728,5,250,250
34031256804,1235711,-74.4,41.1,1570,2,250,250
34031264101,56165,-74.2,40.9,2486,4,250,309
34031264101,97991,-74.2,40.9,2984,5,250,14000
34031264101,106557,-74.2,40.9,2904,2,250,250
34031264101,111396,-74.2,40.9,2786,2,250,225
34031264101,113901,-74.2,40.9,3073,2,250,250
34031264101,118610,-74.2,40.9,585,2,250,125
34031264101,118842,-74.2,40.9,3542,2,250,280
34031264101,119059,-74.2,40.9,3079,2,217,275
34031264101,121147,-74.2,40.9,3410,2,240.9,195
34031264101,121295,-74.2,40.9,2835,5,250,243
34031264101,121555,-74.2,40.9,449,2,250,470
34031264101,124151,-74.2,40.9,2786,2,250,250
34031264101,124297,-74.2,40.9,1000,2,250,275
34031264101,125011,-74.2,40.9,3113,2,250,298
34031264101,125428,-74.2,40.9,2786,2,250,372
34031264101,127003,-74.2,40.9,2587,5,250,250
34031264101,128235,-74.2,40.9,2349,5,250,347
34031264101,128268,-74.2,40.9,1957,2,181.5,140
34031264101,131854,-74.2,40.9,2349,5,250,280
34031264101,135081,-74.2,40.9,1962,2,140,306
34031264101,135642,-74.2,40.9,2074,5,220,220
34031264101,136089,-74.2,40.9,582,1.25,208,208
34031264101,136174,-74.2,40.9,2098,2,149.4,165
34031264101,137474,-74.2,40.9,3188,2,250,215
34031264101,141867,-74.2,40.9,2786,2,250,180
34031264101,149390,-74.2,40.9,1728,5,250,350
34031264101,153020,-74.2,40.9,2049,2,146,146
34031264101,155889,-74.2,40.9,281,2,250,2508
34031264101,156422,-74.2,40.9,1642,5,250,225
34031264101,156612,-74.2,40.9,1426,5,152.9,152.9
34031264101,159461,-74.2,40.9,1944,5,250,447
34031264101,423193,-74.2,40.9,1351,5,145,145
34031264101,426498,-74.2,40.9,2226,2,200,200
34031264101,429998,-74.2,40.9,517,1.5,35,300
34031264101,430118,-74.2,40.9,1874,2,178,178
34031264101,430966,-74.2,40.9,382,1.5,33,275
34031264101,431200,-74.2,40.9,1881,5,200,200
34031264101,432846,-74.2,40.9,1055,5,95,95
34031264101,433807,-74.2,40.9,2349,5,250,300
34031264101,434016,-74.2,40.9,1398,5,150,150
34031264101,495147,-74.2,40.9,2174,5,231.9,204
34031264101,495228,-74.2,40.9,1034,2,50,395
34031264101,495233,-74.2,40.9,2875,2,250,217
34031264101,495337,-74.2,40.9,468,1.25,250,250
34031264101,495346,-74.2,40.9,2349,5,250,250
34031264101,495347,-74.2,40.9,1225,2,99,99
34031264101,495383,-74.2,40.9,3026,2,250,136
34031264101,495384,-74.2,40.9,946,1.5,77.3,266
34031264101,496433,-74.2,40.9,1416,5,120,330
34031264101,496476,-74.2,40.9,1116,1.5,100,250
34031264101,496478,-74.2,40.9,1434,1.5,100,250
34031264101,496480,-74.2,40.9,1434,1.5,100,250
34031264101,496481,-74.2,40.9,1116,1.5,100,250
34031264101,496932,-74.2,40.9,2047,2,250,108
34031264101,497001,-74.2,40.9,1317,4,109.9,250
34031264101,497488,-74.2,40.9,2005,2,190,200
34031264101,499299,-74.2,40.9,2235,3,96,202
34031264101,499331,-74.2,40.9,1398,5,150,200
34031264101,536025,-74.2,40.9,1945,2,250,250
34031264101,536032,-74.2,40.9,1183,5,100,318
34031264101,713494,-74.2,40.9,411,4,30,156
34031264101,714256,-74.2,40.9,825,2,59,250
34031264101,840125,-74.2,40.9,2103,2,180,180
34031264101,845941,-74.2,40.9,1756,5,250,400
34031264101,865993,-74.2,40.9,1004,1.5,100,218.8
34031264101,866148,-74.2,40.9,673,5,250,521.7
34031264101,944511,-74.2,40.9,1728,5,250,250
34031264101,944701,-74.2,40.9,2297,2,206.2,206.2
34031264101,1013781,-74.2,40.9,1996,2,180,200
34031264101,1013868,-74.2,40.9,349,1.5,31.4,226
34031264101,1013952,-74.2,40.9,1714,2,154,270
34031264101,1030306,-74.2,40.9,207,5,250,250
34031264101,1230173,-74.2,40.9,1700,5,143.3,176
34031264101,1230475,-74.2,40.9,2046,5,100,282
34031264101,1231329,-74.2,40.9,1692,5,150,250
34031264101,1232675,-74.2,40.9,1369,5,150,250
34031264101,1233377,-74.2,40.9,267,2,250,250
34031264101,1233712,-74.2,40.9,313,1.25,250,354
34031264101,1234040,-74.2,40.9,1347,5,110.4,189
34031264101,1234863,-74.2,40.9,1152,1.5,100,125
34031264101,1235339,-74.2,40.9,1569,5,132.6,167
34031264101,1235439,-74.2,40.9,1907,2,137.5,260
34031264101,1235470,-74.2,40.9,1431,2,165,163
34031264101,1236274,-74.2,40.9,841,5,119,269
34033020700,497031,-75.3,39.6,453,5,40,100
34033021300,498368,-75.4,39.6,2679,5,187.9,187.9
34033021600,97780,-75.5,39.6,981,2,111.4,109.5
34033021600,116341,-75.5,39.6,301,1.25,250,211
34033021600,118172,-75.5,39.6,2067,5,223.9,185
34033021600,118775,-75.5,39.6,415,2,30.3,94
34033021600,121213,-75.5,39.6,2192,5,183.7,167
34033021600,121470,-75.5,39.6,2374,2,223.6,264
34033021600,121699,-75.5,39.6,2036,5,216,169
34033021600,121817,-75.5,39.6,296,1.25,250,225
34033021600,125288,-75.5,39.6,1612,5,230,218
34033021600,127410,-75.5,39.6,1278,3,120,120
34033021600,135093,-75.5,39.6,1284,2,130.3,130.3
34033021600,136001,-75.5,39.6,3470,5,250,272.5
34033021600,152826,-75.5,39.6,1893,2,175,217
34033021600,155603,-75.5,39.6,864,1.5,68,68
34033021600,158604,-75.5,39.6,1176,1.25,250,177
34033021600,159730,-75.5,39.6,624,5,250,299
34033021600,419924,-75.5,39.6,338,5,35,180
34033021600,422943,-75.5,39.6,582,5,50,100
34033021600,423357,-75.5,39.6,1491,5,143,143
34033021600,424959,-75.5,39.6,877,1.5,80,80
34033021600,426923,-75.5,39.6,299,5,30,182
34033021600,495465,-75.5,39.6,1982,2,241.7,102
34033021600,496477,-75.5,39.6,473,5,67.6,175
34033021600,496650,-75.5,39.6,1745,5,147,160
34033021600,497232,-75.5,39.6,977,5,100,100
34033021600,498252,-75.5,39.6,973,1.5,88,190
34033021600,499197,-75.5,39.6,538,5,150,175
34033021600,500069,-75.5,39.6,1340,5,144,220
34033021600,500215,-75.5,39.6,179,5,30,160
34033021600,776465,-75.5,39.6,1417,5,152,332
34033021600,838433,-75.5,39.6,936,2,105.6,132
34033021600,839842,-75.5,39.6,1363,2,133,133
34033021600,866753,-75.5,39.6,643,5,175,175
34033021600,944703,-75.5,39.6,911,5,92,92
34033022201,26761,-75.4,39.5,212,5,150,295
34033022201,196439,-75.5,39.5,321,5,250,250
34033022201,432390,-75.5,39.5,1331,5,143,250
34033022201,497478,-75.4,39.5,963,1.25,250,324
34033022201,498538,-75.5,39.5,2349,5,250,299
34033022201,776039,-75.4,39.5,365,2,32.4,530
34033022201,777318,-75.4,39.5,1145,2,106,235.642
34033022201,1013859,-75.4,39.5,1594,2,145,145
34035050902,27522,-74.6,40.6,2205,5,235,235
34035050902,115762,-74.6,40.6,1344,2,100,220
34035050902,149249,-74.6,40.6,2104,2,250,250
34035050902,714461,-74.6,40.6,1585,2,150,150
34035050902,775046,-74.6,40.6,1416,5,200,200
34035050902,839184,-74.6,40.6,2047,2,250,350
34035050902,1234655,-74.6,40.6,2368,2,250,375
34035052100,55637,-74.5,40.6,2278,5,250,317.9
34035052100,56484,-74.5,40.6,1536,2,140,233
34035052100,113411,-74.5,40.6,2507,2,250,250
34035052100,113653,-74.5,40.6,3506,2,247.5,225
34035052100,113944,-74.5,40.6,2817,2,56.7,205
34035052100,118258,-74.5,40.6,4389,2,250,220
34035052100,119039,-74.5,40.6,2579,2,232,232
34035052100,119285,-74.5,40.6,3542,2,250,250
34035052100,124456,-74.5,40.6,1293,5,154,238
34035052100,125199,-74.5,40.6,2893,2,250,182
34035052100,127369,-74.5,40.6,2390,5,200,200
34035052100,127768,-74.5,40.6,2876,2,250,250
34035052100,135245,-74.5,40.6,1671,5,250,2010
34035052100,150040,-74.5,40.6,1756,5,250,365
34035052100,152490,-74.5,40.6,2387,2,214,206
34035052100,196546,-74.5,40.6,1827,2,142,225
34035052100,420625,-74.5,40.6,2253,5,240,240
34035052100,423942,-74.5,40.6,1421,2,130,130
34035052100,424172,-74.5,40.6,1974,2,140.8,176
34035052100,430665,-74.5,40.6,2315,5,250,250
34035052100,432918,-74.5,40.6,976,5,250,315
34035052100,493920,-74.5,40.6,2786,2,250,250
34035052100,494390,-74.5,40.6,2479,3,250,222
34035052100,497563,-74.5,40.6,1398,5,150,150
34035052100,533748,-74.5,40.6,1433,3,175,155
34035052100,710531,-74.5,40.6,811,1.25,106.9,150
34035052100,712521,-74.5,40.6,2631,2,250,458
34035052100,777866,-74.5,40.6,1410,2,108.6,138
34035052100,837079,-74.5,40.6,1707,5,182,182
34035052100,838029,-74.5,40.6,1485,5,159,159
34035052100,839813,-74.5,40.6,1672,2,200,200
34035052100,845910,-74.5,40.6,1605,2,132,161
34035052100,866422,-74.5,40.6,1886,2,200,200
34035052100,867024,-74.5,40.6,2123,5,225,225
34035052100,976896,-74.5,40.6,2741,5,250,250
34035052100,1013881,-74.5,40.6,2571,2,230,250
34035052100,1013909,-74.5,40.6,2312,5,250,231
34035052100,1234651,-74.5,40.6,1715,5,190.4,250
34035052100,1234779,-74.5,40.6,1458,5,142,165
34035052100,1235599,-74.5,40.6,316,5,250,250
34035052700,141624,-74.6,40.7,3286,5,250,250
34035052904,110793,-74.7,40.7,2561,5,250,1860
34035052904,158932,-74.7,40.7,1706,5,170,350
34035052904,496781,-74.7,40.7,298,5,200,200
34035053103,132184,-74.5,40.5,1881,5,200,200
34035053103,715064,-74.5,40.5,3459,5,250,470
34035053402,115169,-74.6,40.4,2329,3,133.1,600
34035053402,121439,-74.6,40.4,1878,5,250,360
34035053402,159518,-74.6,40.4,385,5,250,250
34035053402,199644,-74.6,40.4,2315,2,250,295
34035053402,867019,-74.6,40.4,2349,5,250,350
34035053402,960411,-74.6,40.4,4090,2,250,750
34035053402,1231556,-74.6,40.4,493,2,250,1274
34035053604,200737,-74.7,40.6,410,2,250,414
34035053604,496184,-74.7,40.6,2349,5,250,380
34035053604,1233369,-74.7,40.6,517,1.5,35,180
34035053703,155096,-74.7,40.5,1916,2,173,173
34035053801,97954,-74.6,40.5,3542,2,250,144
34035053801,102783,-74.6,40.5,475,1.25,250,138
34035053801,104204,-74.6,40.5,457,2,42.5,97
34035053801,110441,-74.6,40.5,2614,2,224,224
34035053801,116025,-74.6,40.5,444,1.25,250,250
34035053801,116462,-74.6,40.5,3686,2,250,250
34035053801,118631,-74.6,40.5,3973,2,250,225
34035053801,131082,-74.6,40.5,1977,2,150,150
34035053801,131701,-74.6,40.5,2893,2,250,125
34035053801,134748,-74.6,40.5,488,1.5,32,100
34035053801,138868,-74.6,40.5,1287,1.5,79.9,130
34035053801,139736,-74.6,40.5,2788,2,235.7,120
34035053801,152675,-74.6,40.5,1781,5,150,150
34035053801,943581,-74.6,40.5,1044,2,100,500
34035053801,977105,-74.6,40.5,342,1.25,200,250
34035053801,1234197,-74.6,40.5,2368,2,250,250
34035054201,118444,-74.7,40.4,444,1.25,250,250
34037371000,198874,-74.8,41.3,1963,2,175,175
34037371000,866558,-74.7,41.3,1651,2,150,150
34037371503,150107,-74.4,41.2,2349,5,250,270
34037372000,497197,-74.8,41.1,800,2,76,800
34037372300,149629,-74.7,41.2,1076,2,100,100
34037372400,153189,-74.7,41.1,1078,5,116.9,116.9
34039032902,4812,-74.3,40.7,3686,2,250,200
34039032902,38199,-74.3,40.7,2786,2,250,400
34039032902,43734,-74.3,40.7,2047,2,250,599
34039032902,46048,-74.3,40.7,840,2,250,446
34039032902,50122,-74.3,40.7,2349,5,250,718
34039032902,52853,-74.3,40.7,309,2,180,351
34039032902,53703,-74.3,40.7,508,5,250,315
34039032902,75297,-74.3,40.7,1978,5,194.3,247
34039032902,75824,-74.3,40.7,375,1.5,250,400
34039032902,105040,-74.3,40.7,550,2,52.8,420
34039032902,108734,-74.3,40.7,2368,2,250,182.1
34039032902,108762,-74.3,40.7,3542,2,250,232.5
34039032902,115726,-74.3,40.7,2349,5,250,200
34039032902,121275,-74.3,40.7,2840,2,250,250
34039032902,124176,-74.3,40.7,2786,2,250,252
34039032902,124345,-74.3,40.7,2764,2,250,250
34039032902,127176,-74.3,40.7,2349,5,250,348
34039032902,127512,-74.3,40.7,3349,2,250,411
34039032902,127844,-74.3,40.7,2716,5,250,350
34039032902,130956,-74.3,40.7,2786,2,250,469
34039032902,132081,-74.3,40.7,2876,2,250,449
34039032902,135979,-74.3,40.7,3939,2,250,631
34039032902,140947,-74.3,40.7,1728,5,250,190.7
34039032902,141678,-74.3,40.7,3542,2,250,200
34039032902,148559,-74.3,40.7,2418,2,250,227.201
34039032902,148639,-74.3,40.7,1851,5,250,406
34039032902,149720,-74.3,40.7,2777,5,233,233
34039032902,152437,-74.3,40.7,2506,2,215,215
34039032902,152440,-74.3,40.7,1717,1.5,100,250
34039032902,152492,-74.3,40.7,3000,2,250,281
34039032902,152797,-74.3,40.7,2786,2,250,283
34039032902,153127,-74.3,40.7,828,5,250,355
34039032902,155574,-74.3,40.7,2047,2,250,313
34039032902,200991,-74.3,40.7,499,2,250,443.5
34039032902,228596,-74.3,40.7,2786,2,250,360
34039032902,421965,-74.3,40.7,1350,5,169.7,169.7
34039032902,424030,-74.3,40.7,2984,5,250,300
34039032902,425101,-74.3,40.7,2893,2,250,400
34039032902,433851,-74.3,40.7,860,5,110,110
34039032902,434198,-74.3,40.7,2349,5,250,250
34039032902,494395,-74.3,40.7,2786,2,250,250
34039032902,494585,-74.3,40.7,2065,5,250,250
34039032902,496322,-74.3,40.7,3000,2,250,400
34039032902,496534,-74.3,40.7,2593,5,250,250
34039032902,497664,-74.3,40.7,2390,5,200,341
34039032902,498004,-74.3,40.7,2938,3,250,288
34039032902,498019,-74.3,40.7,2349,5,250,692
34039032902,498361,-74.3,40.7,484,2,250,500
34039032902,498530,-74.3,40.7,1728,5,250,300
34039032902,498617,-74.3,40.7,2971,3,193.8,290
34039032902,499267,-74.3,40.7,2786,2,250,250
34039032902,499862,-74.3,40.7,1082,5,250,270
34039032902,533753,-74.3,40.7,2354,5,250,347
34039032902,533773,-74.3,40.7,2484,5,250,229
34039032902,533815,-74.3,40.7,1833,5,195,195
34039032902,536029,-74.3,40.7,2646,5,250,250
34039032902,536031,-74.3,40.7,2349,5,250,250
34039032902,710918,-74.3,40.7,3445,1.25,250,285
34039032902,713106,-74.3,40.7,1975,2,210,210
34039032902,774565,-74.3,40.7,2239,5,250,550
34039032902,775865,-74.3,40.7,2484,5,250,352
34039032902,843611,-74.3,40.7,3283,5,250,750
34039032902,845913,-74.3,40.7,3301,2,238,336
34039032902,845924,-74.3,40.7,2074,5,220,250
34039032902,866144,-74.3,40.7,846,2,80,246.3
34039032902,944539,-74.3,40.7,449,1.5,40,416
34039032902,946808,-74.3,40.7,3147,2,250,436
34039032902,977144,-74.3,40.7,3314,2,220,255
34039032902,1013737,-74.3,40.7,1979,5,200,200
34039032902,1013845,-74.3,40.7,343,2,30,380
34039032902,1013947,-74.3,40.7,3542,2,250,250
34039032902,1028598,-74.3,40.7,2349,5,250,250
34039032902,1230871,-74.3,40.7,2687,2,236,236
34039032902,1230879,-74.3,40.7,3578,1.25,250,425
34039032902,1232223,-74.3,40.7,2469,5,197.9,300
34039032902,1234257,-74.3,40.7,1076,2,100,250
34039032902,1236229,-74.3,40.7,2330,5,248.7,230.8
34039035400,127661,-74.2,40.6,2617,2,250,213
34039035400,128027,-74.2,40.6,2620,2,250,250
34039035400,135609,-74.2,40.6,1745,2,125,150
34039035400,148967,-74.2,40.6,2196,5,250,357.8
34039035400,152699,-74.2,40.6,1486,2,150,150
34039035400,153253,-74.2,40.6,343,1.25,250,550
34039035400,159537,-74.2,40.6,3016,5,250,320
34039035400,430519,-74.2,40.6,2003,2,200,200
34039035400,431275,-74.2,40.6,2235,5,250,250
34039035400,433397,-74.2,40.6,1485,2,150,260
34039035400,543480,-74.2,40.6,1519,5,180,186.805
34039035400,712118,-74.2,40.6,549,2,250,450
34039035400,1013910,-74.2,40.6,2186,2,219,200
34039035600,56194,-74.3,40.6,329,1.25,250,190
34039035600,97703,-74.3,40.6,282,1.25,224.1,150
34039035600,98040,-74.3,40.6,3049,2,250,27500
34039035600,118363,-74.3,40.6,3542,2,250,250
34039035600,121941,-74.3,40.6,2109,3,250,270
34039035600,125263,-74.3,40.6,1879,5,250,250
34039035600,128211,-74.3,40.6,1886,5,250,156
34039035600,128493,-74.3,40.6,2832,2,200,200
34039035600,134801,-74.3,40.6,2786,2,250,250
34039035600,135372,-74.3,40.6,2242,5,235,235
34039035600,141139,-74.3,40.6,2646,5,250,200
34039035600,142509,-74.3,40.6,3011,2,250,215
34039035600,148957,-74.3,40.6,2816,2,248,310
34039035600,149977,-74.3,40.6,1150,2,170,170
34039035600,152580,-74.3,40.6,2443,2,250,250
34039035600,152659,-74.3,40.6,630,1.25,250,250
34039035600,422003,-74.3,40.6,2315,2,250,250
34039035600,431208,-74.3,40.6,2786,2,250,250
34039035600,433250,-74.3,40.6,2898,2,250,250
34039035600,433413,-74.3,40.6,355,1.25,250,250
34039035600,494179,-74.3,40.6,2239,2,197.7,135
34039035600,497446,-74.3,40.6,1341,2,185,185
34039035600,498888,-74.3,40.6,1358,5,181,181
34039035600,500210,-74.3,40.6,2577,2,190,190
34039035600,500595,-74.3,40.6,1781,2,200,200
34039035600,533749,-74.3,40.6,1196,5,160,251
34039035600,543561,-74.3,40.6,1926,5,207,207
34039035600,715523,-74.3,40.6,1487,2,228,163.4
34039035600,777248,-74.3,40.6,2214,2,181.5,181.5
34039035600,789837,-74.3,40.6,574,1.25,250,319
34039035600,845895,-74.3,40.6,1527,5,181.5,181.5
34039035600,866225,-74.3,40.6,1314,5,172,172
34039035600,943625,-74.3,40.6,3151,2,250,250
34039035600,960455,-74.3,40.6,1976,2,175,93
34039035600,968293,-74.3,40.6,1879,5,250,250
34039035600,1013896,-74.3,40.6,1675,5,223,208
34039035600,1233193,-74.3,40.6,401,1,35,78
34039035600,1233611,-74.3,40.6,2984,5,250,293
34039035600,1234211,-74.3,40.6,1751,2,160.7,180
34039035600,1234328,-74.3,40.6,407,5,250,325
34039035600,1234621,-74.3,40.6,2090,1.25,102.4,223
34039035600,1236829,-74.3,40.6,1381,5,184,184
34039038102,128537,-74.4,40.7,2984,5,250,250
34039038102,148683,-74.4,40.7,1728,5,250,250
34039038102,152628,-74.4,40.7,2349,5,250,268
34039038102,418273,-74.4,40.7,2786,2,250,680
34039038102,431234,-74.4,40.7,2349,5,250,2178
34039038102,483700,-74.4,40.7,2354,5,250,750
34039038102,712609,-74.4,40.7,2349,5,250,495
34039038102,715183,-74.4,40.7,2786,2,250,300
34039038102,944473,-74.4,40.7,2349,5,250,500
34039038102,1013929,-74.4,40.7,2349,5,250,700
34039038102,1028513,-74.4,40.7,2363,5,250,375
34039038102,1028542,-74.4,40.7,344,5,227,227
34039038102,1233610,-74.4,40.7,3349,2,250,467.585
34041030600,116140,-75.2,40.7,965,2,95,200
34041030600,119097,-75.2,40.7,1469,2,106,121
34041030600,124182,-75.2,40.7,2862,5,240,250
34041030600,124376,-75.2,40.7,846,2,80,294
34041030600,131002,-75.2,40.7,2299,5,211.2,192
34041030600,713364,-75.2,40.7,1294,5,110,229
34041031101,127564,-75.1,41,499,2,250,258
34041031101,149017,-75.1,41,2093,2,167,167
34041031101,946815,-75.1,41,945,2,70,172
34041031101,946816,-75.1,41,412,2,30,80
34041031101,960175,-75.1,41,1058,1.5,75,175
34041031302,945392,-74.8,40.9,1674,2,152,152
34041031601,108836,-75.1,40.8,1273,5,100,125
34041031601,131882,-75.1,40.8,968,3,75,100
34041031601,132012,-75.1,40.8,1463,5,207.2,215.5
34041031601,499532,-75.1,40.8,979,2,91.6,154.133
34041031602,497451,-75,40.8,1574,2,143,280
34041031602,946441,-75,40.8,992,5,108,108
34041032101,228516,-75,40.7,2318,3,200,200
34041032102,130559,-75.1,40.7,4070,5,250,739
34041032102,945815,-75.1,40.7,3032,5,250,250
35001004604,56079,-106.7,35,251,5,190,212
35001004604,431456,-106.7,35,1488,1.25,250,345
35001004604,838241,-106.7,35,742,5,247,247
35001004604,839424,-106.7,35,1747,4,250,250
35001004604,840328,-106.7,35,6151,5,250,250
35001940700,32201,-106.7,34.9,2868,2,188,188
35001940700,156704,-106.7,34.9,525,1.25,162,162
35001940700,421672,-106.7,34.9,633,5,250,250
35001940700,424669,-106.7,34.9,487,5,250,250
35001940700,709506,-106.7,34.9,1518,5,165,123.5
35001940700,714431,-106.7,34.9,1204,2,140,140
35001940700,839947,-106.7,34.9,382,2,250,256
35001940700,866535,-106.7,34.9,828,5,250,250
35001940700,944485,-106.7,34.9,484,2,250,450
35001940700,1008459,-106.7,34.9,628,1.5,50,226
35001940700,1229880,-106.7,34.9,1266,5,250,250
35001940700,1235858,-106.7,34.9,1343,5,144,188
35005000400,713076,-104.5,33.4,773,5,80.4,190.5
35005000400,716394,-104.5,33.4,847,5,120,120
35005000400,839292,-104.5,33.4,1183,5,174,174
35005001102,839137,-104.5,33.5,1516,5,128.3,160
35006974400,134760,-107.9,35.2,1167,2,135.3,123
35006974400,843600,-107.9,35.2,1130,5,79,84
35006974700,838471,-107.8,35.2,314,5,34.1,78
35006974700,1234482,-107.8,35.1,655,5,84,124
35009000400,416974,-103.2,34.4,1554,5,250,291.9
35009000400,421782,-103.2,34.4,513,1.25,208.1,208.1
35009000400,423298,-103.2,34.4,1366,1.25,238.4,238.4
35009000400,710091,-103.2,34.4,1908,2,198,106.2
35009000400,774381,-103.2,34.4,369,1.25,136.8,335.2
35009000400,777807,-103.2,34.4,687,1.5,80,138
35009000400,837494,-103.2,34.4,428,2,138,138
35009000400,839518,-103.2,34.4,469,1.5,51,94
35009000400,984820,-103.2,34.4,468,2,185.3,185.3
35009000400,984839,-103.2,34.4,247,5,173.6,173.6
35013000201,33355,-106.8,32.3,813,5,139,170
35013000201,115794,-106.8,32.3,975,5,170,170
35013000201,115936,-106.8,32.3,649,5,80,80
35013000201,115951,-106.8,32.3,1245,2,141,141
35013000201,128670,-106.8,32.3,1108,5,149,130
35013000201,139124,-106.8,32.3,1638,2,250,110
35013000201,143024,-106.8,32.3,1124,2,125.8,104
35013000201,156040,-106.8,32.3,537,5,75,75
35013000201,156697,-106.8,32.3,1011,5,176.9,176.9
35013000201,417497,-106.8,32.3,751,5,154,154
35013000201,419089,-106.8,32.3,1048,5,140,140
35013000201,419907,-106.8,32.3,761,2,80,80
35013000201,420501,-106.8,32.3,1382,5,250,250
35013000201,422439,-106.8,32.3,916,5,159,159
35013000201,434244,-106.8,32.3,1125,1.5,100,100
35013000201,774853,-106.8,32.3,1290,5,230,230
